"table_name","column_name","data_type","column_default","is_nullable","character_maximum_length","numeric_precision","numeric_scale","table_description","column_description"
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,state,character varying,,YES,,,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,size,double precision,,YES,,53,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,location_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,lease_type,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_start,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
rent_roll,rent_expiration,character varying,,YES,,,,,
